Row.names	Gene	C1	P.Val1	C2	P.Val2	C3	P.Val3	C4	P.Val4	C5	P.Val5	Feature name (mandatory); this is the primary systematic name, if available	Gene name (locus name)	Primary CGDID	Description	Name of S. cerevisiae ortholog(s) (multiples separated by |)	Zscore1	Zscore2	Zscore3	Zscore4	Zscore5	C1_2_0.05	C2_2_0.05	C3_2_0.05	C4_2_0.05	Metago2019	SubMetago	Fsimplify	C1_1.5_0.01	C2_1.5_0.01	C3_1.5_0.01	C4_1.5_0.01	sumLow_1.5_0.01	colLow	diffLow	sumHigh_1.5_0.01	colHigh	diffHigh	type
335	CAGL0I02530g	CAGL0I02530g	2.6945	5.09883690570935e-06	1.97875	4.14356221806182e-06	0.603166666666667	0.00573821214058191	1.12933333333333	0.000464821286032244	-0.102	0.727944858212048	CAGL0I02530g		CAL0129787	Ortholog(s) have N,N-dimethylaniline monooxygenase activity, role in protein folding and endoplasmic reticulum membrane localization	FMO1	3.09107507299681	2.527642245632	1.32283811328482	1.86708059925194	-0.17465595884158	1	1	0	0	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	1	1	0	1	2	red	UP	1	firebrick	UP	Type II
336	CAGL0I02728g	CAGL0I02728g	0.0406666666666667	0.748854839318552	0.0329166666666666	0.938212276855039	1.0165	7.68210720239758e-05	0.919666666666667	0.0337088337964081	0.308166666666667	0.462486598381297	CAGL0I02728g		CAL0132672	Ortholog(s) have role in mitochondrial respiratory chain complex assembly and cytoplasm, mitochondrion localization	COX23	-0.00927104771628459	-0.0300385502652061	2.34415621740023	1.50029169788137	0.969842202280261	0	0	1	0	UNCLASSIFIED	_	Others	0	0	1	0	0	black	NO	1	firebrick	UP	OFF
337	CAGL0I03036g	CAGL0I03036g	-0.623	0.00194261874545437	-0.24825	0.43995117567683	0.3325	0.0374600685583919	1.52216666666667	0.000971573610191461	0.479	0.214640695372306	CAGL0I03036g		CAL0132696	Ortholog(s) have structural constituent of ribosome activity and mitochondrial large ribosomal subunit localization	MRPL10	-0.78460096372957	-0.399615210023542	0.65403948381569	2.55429955038901	1.4465226635358	0	0	0	1	METABOLISM	MITOCHONDRIAL BIOGENESIS	F1	0	0	0	1	0	black	NO	1	firebrick	UP	OFF
338	CAGL0I03080g	CAGL0I03080g	-0.379333333333334	0.0568817488333321	-0.566583333333333	0.0105246035348713	0.979	0.000404540724763443	2.15066666666667	4.15850146132954e-06	0.141333333333333	0.585447136454486	CAGL0I03080g	URA3	CAL0130376	Orotidine 5'-phosphate decarboxylase, catalyzes a step in pyrimidine biosynthesis; protein abundance decreased in ace2 mutant cells	URA3	-0.499936891099881	-0.818045216033278	2.25149630876073	3.65379155918744	0.504323039629728	0	0	1	1	METABOLISM	NUCLEIC ACID METABOLISM	F1	0	0	1	1	0	black	NO	2	red	UP	OFF
339	CAGL0I03190g	CAGL0I03190g	-1.8995	0.00118596394835847	-2.576	1.97684680976175e-06	0.526	0.00222842437876323	0.278166666666667	0.242155038231926	0.355833333333334	0.0885763507315648	CAGL0I03190g	RIP1	CAL0132258	Putative ubiquinol-Cytochrome c reductase iron-sulfur protein	RIP1	-2.27587465201329	-3.45930247648164	1.13216461239553	0.378057610937555	1.10284767732327	-1	-1	0	0	REDOX SIGNALING	RESPIRATORY CHAIN	F3	-1	-1	0	0	-2	chartreuse	DOWN	0	black	NO	OFF
340	CAGL0I03234g	CAGL0I03234g	-1.10466666666667	0.000367920875789054	-1.30641666666667	0.00052810387329511	0.326833333333333	0.0305896412286763	-1.2	0.00127854827144123	-0.384666666666667	0.218786381743899	CAGL0I03234g		CAL0132644	Ortholog(s) have RNA binding, U3 snoRNA binding, U4 snRNA binding activity and role in mRNA splicing, via spliceosome, maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	SNU13	-1.34730901427663	-1.79051160172815	0.640037542065721	-2.2078333002354	-0.963387726928796	0	0	0	-1	METABOLISM	RIBOSOMAL BIOGENESIS	F1	0	-1	0	-1	-1	darkgreen	DOWN	-1	darkgreen	DOWN	Type II
341	CAGL0I03366g	CAGL0I03366g	-0.529333333333333	0.0222721847533628	-0.00483333333333333	0.984911195341866	-0.517833333333333	0.00185393228431545	-1.1365	0.000298702017674373	0.107666666666667	0.6081064470665	CAGL0I03366g		CAL0130199	Ortholog(s) have ATP binding, ATPase activity, adenylate kinase activity	FAP7	-0.675174692308308	-0.0796586530721197	-1.44707542231207	-2.09674699544829	0.410382109704245	0	0	0	-1	REGULATION	TRANSLATION	F2	0	0	0	-1	0	black	NO	-1	darkgreen	DOWN	OFF
342	CAGL0I04004g	CAGL0I04004g	-0.601	0.00955731390073629	-0.0983333333333333	0.627415712350191	-1.1045	4.05970963551743e-05	-0.154666666666667	0.563255877651193	0.441833333333333	0.0367435855877523	CAGL0I04004g		CAL0132286	Protein of unknown function		-0.758899419552334	-0.202558775256131	-2.89668821525008	-0.379136965262262	1.34281559733094	0	0	-1	0	TRANSPORT / TRAFFICKING	MITOCHONDRIA	F4	0	0	-1	0	0	black	NO	-1	darkgreen	DOWN	OFF
343	CAGL0I04048g	CAGL0I04048g	1.94633333333333	6.55454925452644e-05	0.174666666666667	0.466444214370093	1.07433333333333	0.000683393112988381	0.441166666666667	0.0733129217429462	-1.30483333333333	0.00195441932042097	CAGL0I04048g		CAL0132112	Ortholog(s) have fructose 1,6-bisphosphate 1-phosphatase activity, role in carbon utilization, cellular response to glucose starvation and intracellular localization		2.21702786230278	0.156283292724993	2.48705838761316	0.663208283068252	-3.53095146018913	1	0	1	0	METABOLISM	ENERGY PRODUCTION (NON RESPIRATORY)	F1	1	0	1	0	1	firebrick	UP	1	firebrick	UP	Type II
344	CAGL0I04328g	CAGL0I04328g	1.57983333333333	7.36655983146681e-05	2.81058333333333	1.88191456438592e-06	-0.00633333333333341	0.971492533042444	1.084	0.00114064248029396	0.6815	0.0348687168000836	CAGL0I04328g		CAL0132128	Ortholog of S. cerevisiae : YJL133C-A and Saccharomyces cerevisiae S288C : YJL133C-A	YJL133C-A	1.78886350135019	3.6210370937967	-0.183194268469246	1.78777489084749	2.01156340541432	0	1	0	0	UNCLASSIFIED	_	Others	1	1	0	1	2	red	UP	1	firebrick	UP	Type II
345	CAGL0I04334g	CAGL0I04334g	-0.456	0.0079494960177771	-0.356	0.13406386043224	-0.862	0.000157512635850706	-0.574833333333333	0.0160224421778634	0.318833333333333	0.185003176032653	CAGL0I04334g		CAL0132756	Ortholog(s) have sphingosine-1-phosphate phosphatase activity, role in calcium-mediated signaling and endoplasmic reticulum localization	LCB3	-0.589502878384188	-0.541246099492283	-2.29748747271463	-1.11417259352554	0.999605665226949	0	0	-1	0	REGULATION	OTHERS	F2	0	0	-1	0	0	black	NO	-1	darkgreen	DOWN	OFF
346	CAGL0I04444g	CAGL0I04444g	-0.519166666666667	0.177255785923592	0.6665	0.0264396350509547	1.47516666666667	0.00179823145488368	0.238666666666667	0.310250840645737	-0.952333333333333	0.0500098503100123	CAGL0I04444g		CAL0132108	Ortholog(s) have phosphoribosylaminoimidazolesuccinocarboxamide synthase activity	ADE1	-0.663297463559737	0.802768605675112	3.4774898555154	0.308956681188091	-2.54736202062282	0	0	1	0	METABOLISM	NUCLEIC ACID METABOLISM	F1	0	0	1	0	0	black	NO	1	firebrick	UP	OFF
347	CAGL0I04686g	CAGL0I04686g	-0.631500000000001	0.0344229576646713	-0.330333333333333	0.0990971412015755	0.175416666666667	0.529060196309411	1.721	6.96820472517877e-05	0.628	0.0663220111806594	CAGL0I04686g		CAL0132562	Ortholog(s) have ATPase activity, proton-transporting ATP synthase activity, rotational mechanism, proton-transporting ATPase activity, rotational mechanism activity and role in ATP synthesis coupled proton transport	ATP3	-0.794531105798048	-0.507508811049613	0.265897422070215	2.90213671997175	1.86228103657234	0	0	0	1	TRANSPORT / TRAFFICKING	MITOCHONDRIA	F4	0	0	0	1	0	black	NO	1	firebrick	UP	OFF
348	CAGL0I04730g	CAGL0I04730g	-1.5685	4.36902329133352e-05	-1.06716666666667	0.000296050618334022	0.4455	0.0200642062962056	-1.185	0.000636800967427197	-0.396	0.110519189270048	CAGL0I04730g	HMT1	CAL0132500	Putative hnRNP arginine N-methyltransferase	HMT1	-1.88918323734669	-1.47603187731613	0.933254675182727	-2.18159244083687	-0.995011406309652	0	0	0	-1	REGULATION	OTHERS	F2	-1	0	0	-1	-1	darkgreen	DOWN	-1	darkgreen	DOWN	Type II
349	CAGL0I04752g	CAGL0I04752g	-1.842	6.85723200606276e-05	-1.601	1.40268708986031e-05	-0.914333333333334	0.00247891177731604	-0.0221666666666667	0.920523029872619	0.469	0.123554467532481	CAGL0I04752g		CAL0132332	Ortholog(s) have phosphatidate cytidylyltransferase activity	CDS1	-2.20870016155006	-2.17772366226334	-2.42679952299376	-0.14734270724191	1.41861941702328	-1	-1	-1	0	METABOLISM	FATTY ACID AND LIPIDS	F1	-1	-1	-1	0	-2	chartreuse	DOWN	-1	darkgreen	DOWN	Type II
350	CAGL0I04906g	CAGL0I04906g	0.00583333333333332	0.963794542012743	0.399333333333333	0.0807042152611957	0.1245	0.268190277081567	1.5395	0.000996386278465328	0.375666666666667	0.107361317835138	CAGL0I04906g		CAL0132688	Ortholog(s) have endopeptidase activator activity and role in proteasomal ubiquitin-independent protein catabolic process, proteasome-mediated ubiquitin-dependent protein catabolic process	PUP3	-0.0499651593302416	0.451594103249141	0.140085857228577	2.58462232124953	1.15818911623977	0	0	0	1	REGULATION	PROTEIN DEGRADATION	F2	0	0	0	1	0	black	NO	1	firebrick	UP	OFF
351	CAGL0I04972g	CAGL0I04972g	0.642	0.00226785114794256	1.61141666666667	7.73297273760695e-05	-0.064	0.611483373119791	0.104833333333333	0.6768072572225	0.298	0.196872695580394	CAGL0I04972g		CAL0132642	Ortholog(s) have role in telomere maintenance via recombination and Ino80 complex localization	IES5	0.693237826461499	2.04480468895898	-0.325684616865993	0.074829902332314	0.9414739016592	0	1	0	0	METABOLISM	OTHERS	F1	0	1	0	0	1	firebrick	UP	0	black	NO	OFF
352	CAGL0I04994g	CAGL0I04994g	2.019	0.000806148063044944	3.16383333333333	3.94321110787059e-06	0.051083333333334	0.832670651999529	-0.386833333333333	0.28388308062161	-0.2885	0.464027525923239	CAGL0I04994g	MET6	CAL0132720	5-methyltetrahydropteroyltriglutamate homocysteine methyltransferase; protein abundance increased in ace2 mutant cells	MET6	2.30192084155486	4.08536295648656	-0.0413216527967599	-0.785287155730627	-0.695051506300068	1	1	0	0	IRON-SULFUR CLUSTER SYNTHESIS AND ASSEMBLY	_	F5	1	1	0	0	2	red	UP	0	black	NO	OFF
353	CAGL0I05060g	CAGL0I05060g	1.88016666666667	0.000407927570184506	0.0303333333333333	0.899525547308893	-0.264666666666667	0.231978846298203	-0.910833333333334	0.00207980238566154	-0.4405	0.175383534387563	CAGL0I05060g		CAL0132308	Ortholog(s) have sequence-specific DNA binding activity and role in chromatin silencing at rDNA, chromatin silencing at telomere, regulation of transcription by RNA polymerase II, transfer RNA gene-mediated silencing	DOT6	2.13972852110306	-0.0334341864396308	-0.821518083541381	-1.70196784405262	-1.11918085329036	1	0	0	0	REGULATION	TRANSLATION	F2	1	0	0	-1	1	firebrick	UP	-1	darkgreen	DOWN	Type I
354	CAGL0I05390g	CAGL0I05390g	2.106	1.99141003812768e-06	1.24533333333333	0.000108912111427604	-0.307499999999999	0.0294943712101263	-0.287333333333333	0.243886313453235	-0.416666666666667	0.0386168112470401	CAGL0I05390g		CAL0132188	Ortholog(s) have protein kinase activity, protein serine/threonine kinase activity	SKS1	2.40355876625575	1.56361018204779	-0.927356290298501	-0.611222788387043	-1.05267811576886	1	0	0	0	REGULATION	SIGNAL TRANSDUCTION	F2	1	1	0	0	2	red	UP	0	black	NO	OFF
355	CAGL0I05610g	CAGL0I05610g	2.98483333333333	6.95403518865205e-06	2.42925	2.76416067380085e-05	0.0186666666666666	0.910898995292869	-0.556833333333334	0.0968540127527348	-0.0613333333333332	0.875583716626209	CAGL0I05610g		CAL0130450	Ortholog of S. cerevisiae : YNR014W and Saccharomyces cerevisiae S288C : YNR014W	YNR014W	3.43025757266912	3.11979737979132	-0.12142099604291	-1.08268356224731	-0.0611827563573333	1	1	0	0	UNCLASSIFIED	_	Others	1	1	0	0	2	red	UP	0	black	NO	OFF
356	CAGL0I05874g	CAGL0I05874g	2.46733333333333	6.85723200606276e-05	1.63191666666667	0.000162980755379956	0.336666666666667	0.00863539805658282	0.682	0.0215842603801549	-1.20616666666667	0.0032779520776607	CAGL0I05874g		CAL0132126	Haloacid dehalogenase-like hydrolase		2.82568715850005	2.0717507050528	0.664335029220079	1.08451985896688	-3.25563942793227	1	1	0	0	UNCLASSIFIED	_	Others	1	1	0	0	2	red	UP	0	black	NO	OFF
357	CAGL0I05934g	CAGL0I05934g	2.419	6.99239846475025e-06	-0.385916666666667	0.145482016703383	1.719	3.38053800775544e-05	-0.2415	0.364192043892969	-1.40616666666667	0.00168649501507477	CAGL0I05934g		CAL0132458	Ortholog(s) have ubiquitin-protein transferase regulator activity and role in cellular response to water deprivation, stress-induced homeostatically regulated protein degradation pathway	YJL144W	2.76922164477733	-0.580569757125135	4.07998517258027	-0.531042384669311	-3.81370435818266	1	0	1	0	REDOX SIGNALING	OTHERS	F3	1	0	1	0	1	firebrick	UP	1	firebrick	UP	Type II
358	CAGL0I06006g	CAGL0I06006g	-1.24833333333333	0.000182926898149031	-0.684666666666667	0.00740858212172592	0.383333333333333	0.0137398292921006	-1.24566666666667	0.00203258220736794	0.224166666666667	0.354816832383641	CAGL0I06006g		CAL0132598	Ortholog(s) have RNA polymerase I activity, role in nucleolar large rRNA transcription by RNA polymerase I, transcription elongation from RNA polymerase I promoter and RNA polymerase I complex, nucleolus, nucleus localization	RPA34	-1.5151478861007	-0.973258650199716	0.779645137749239	-2.28772213884871	0.735454931575097	0	0	0	-1	METABOLISM	NUCLEIC ACID METABOLISM	F1	-1	0	0	-1	-1	darkgreen	DOWN	-1	darkgreen	DOWN	Type II
359	CAGL0I06050g	CAGL0I06050g	3.4815	1.37592493522448e-05	0.30025	0.167109096175941	2.51491666666667	7.21613620702534e-05	1.41433333333333	0.000141319437895381	0.527333333333333	0.0858972724080923	CAGL0I06050g	INO1	CAL0129696	Putative inositol 1-phosphate synthase; regulated by the transcriptional activators Ino2p and Ino4p; protein differentially expressed in azole resistant strain	INO1	4.01048940333703	0.321355025462341	6.0466402557267	2.36565692782402	1.58138835501298	1	0	1	1	METABOLISM	FATTY ACID AND LIPIDS	F1	1	0	1	1	1	firebrick	UP	2	red	UP	Type II
360	CAGL0I06182g	CAGL0I06182g	0.683833333333333	0.00153353996581969	-0.581666666666667	0.0546288810869818	1.09016666666667	9.57674116857132e-05	-0.230666666666667	0.412216365354224	-0.593166666666667	0.0920596582530955	CAGL0I06182g	PIR2	CAL0132292	Pir protein family member, putative cell wall component	HSP150	0.742109702131849	-0.837871349825886	2.52618146014984	-0.512090652881483	-1.54517041671483	0	0	1	0	MEMBRANE / CELL WALL	_	Others	0	0	1	0	0	black	NO	1	firebrick	UP	OFF
361	CAGL0I06644g	CAGL0I06644g	0.1255	0.539543966897851	-1.29275	0.000132047449151204	0.114666666666667	0.52357323841753	-1.15016666666667	0.000448230274205723	-1.38283333333333	0.00038047023725633	CAGL0I06644g		CAL0132058	Putative GPI-linked cell wall protein	SPI1	0.0898356643004816	-1.77254759099894	0.115788370074219	-2.1206553340114	-3.74859678298678	0	0	0	-1	MEMBRANE / CELL WALL	_	Others	0	-1	0	-1	-1	darkgreen	DOWN	-1	darkgreen	DOWN	Type II
362	CAGL0I06743g	CAGL0I06743g	3.61033333333333	7.64576067648682e-07	3.888	1.77497481641877e-07	-3.7475	8.08203412067512e-08	-2.394	1.02736209198159e-05	0.136	0.648998183283008	CAGL0I06743g	FTR1	CAL0132388	Putative ferrous iron transmembrane transporter involved in iron uptake	FTR1	4.16099920370826	5.03723645183331	-9.42735857616229	-4.29660570835843	0.489441308156384	1	1	-1	-1	TRANSPORT / TRAFFICKING	PLASMA MEMBRANE	F4	1	1	-1	-1	2	red	UP	-2	chartreuse	DOWN	Type I
363	CAGL0I06831g	CAGL0I06831g	-1.805	0.000132364243909262	-1.79216666666667	1.22137450141735e-05	-0.247666666666667	0.0849812213931844	0.698	0.00675768596973641	0.142166666666667	0.58039283829626	CAGL0I06831g		CAL0132496	Ortholog(s) have 2 iron, 2 sulfur cluster binding, electron transfer activity, iron-sulfur cluster binding, oxidoreductase activity, acting on NAD(P)H, oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor activity	COX15	-2.16547483725198	-2.42900073917076	-0.779512258291473	1.11251010899198	0.506648310172438	-1	-1	0	0	REDOX SIGNALING	RESPIRATORY CHAIN	F3	-1	-1	0	0	-2	chartreuse	DOWN	0	black	NO	OFF
364	CAGL0I07249g	CAGL0I07249g	1.6255	5.1138128615752e-05	-1.34725	8.11536700689285e-05	1.87033333333333	1.19659790973193e-05	0.113166666666666	0.722472606192771	-2.27366666666667	3.6949052435822e-05	CAGL0I07249g		CAL0130255	Putative GTPase-activating protein involved in cell wall and cytoskeleton homeostasis; gene is upregulated in azole-resistant strain	BAG7	1.84221367638475	-1.84418456061422	4.45391938166768	0.0894081575537193	-6.23431099314373	0	0	1	0	REGULATION	SIGNAL TRANSDUCTION	F2	1	-1	1	0	0	white	SWITCH	1	firebrick	UP	SWITCH
365	CAGL0I07491g	CAGL0I07491g	1.69916666666667	3.85799535601644e-05	1.98383333333333	5.05381024688368e-05	-0.836333333333334	9.57674116857132e-05	-0.496833333333333	0.0791186392803287	-1.29616666666667	0.0029667198386455	CAGL0I07491g		CAL0132620	Ortholog(s) have role in cellular zinc ion homeostasis	IZH4	1.92827490764489	2.53432398133006	-2.23406691302359	-0.977720124653184	-3.50676864654495	0	1	-1	0	UNCLASSIFIED	_	Others	1	1	-1	0	2	red	UP	-1	darkgreen	DOWN	Type I
366	CAGL0I07843g	CAGL0I07843g	0.814	0.000371132890239519	0.46025	0.0492612236009238	-0.0660000000000001	0.574899701156842	1.66266666666667	9.26568574038591e-05	-0.0673333333333333	0.805128129743928	CAGL0I07843g	ADH1	CAL0132192	Putative alcohol dehydrogenase isoenzyme III; increased protein abundance in azole resistant strain	ADH1	0.894177171847162	0.531665394975087	-0.3306264786601	2.80008893342191	-0.0779247042648451	0	0	0	1	REDOX SIGNALING	NAD(P)/NAD(P)H DEPENDANT ENZYME	F3	0	0	0	1	0	black	NO	1	firebrick	UP	OFF
367	CAGL0I07887g	CAGL0I07887g	1.85083333333333	9.87705951992125e-06	1.05416666666667	0.000516524583813202	0.9385	9.03875358096582e-05	0.708166666666667	0.0142196388791714	-0.528166666666666	0.0312634179637201	CAGL0I07887g		CAL0132064	Ortholog(s) have protein binding, bridging activity and role in cellular protein-containing complex localization, ubiquitin-dependent ERAD pathway, vesicle organization	ATG19	2.10545979553341	1.31233310514037	2.15142360743007	1.13029558036209	-1.36379931438345	1	0	1	0	METABOLISM	OTHERS	F1	1	0	1	0	1	firebrick	UP	1	firebrick	UP	Type II
368	CAGL0I07969g	CAGL0I07969g	-1.245	5.13515794785378e-05	-1.22041666666667	0.000240573133032879	0.530166666666667	0.00287004231324318	2.27633333333333	8.75092442443796e-05	0.355	0.0739724883250245	CAGL0I07969g		CAL0132466	Ortholog(s) have role in ATP synthesis coupled proton transport, protein complex oligomerization and mitochondrial proton-transporting ATP synthase complex, coupling factor F(o), plasma membrane localization	ATP19	-1.51125371274051	-1.67746977811505	1.14246015779992	3.87363164792624	1.10052240678056	0	0	0	1	TRANSPORT / TRAFFICKING	MITOCHONDRIA	F4	-1	-1	0	1	-2	chartreuse	DOWN	1	firebrick	UP	Type I
369	CAGL0I08305g	CAGL0I08305g	1.35666666666667	0.000970852759136829	0.906833333333334	0.000664110952857705	1.111	9.57674116857132e-05	0.304333333333334	0.142531383465508	-0.250333333333333	0.205849222604439	CAGL0I08305g		CAL0132184	Ortholog(s) have carnitine O-acetyltransferase activity	YAT2	1.52814859488565	1.11867230654738	2.57765918717178	0.423833332332769	-0.58855411544395	0	0	1	0	METABOLISM	MITOCHONDRIAL BIOGENESIS	F1	1	0	1	0	1	firebrick	UP	1	firebrick	UP	Type II
370	CAGL0I08503g	CAGL0I08503g	-0.364666666666667	0.0325303827863989	-0.0359166666666664	0.926250493955455	-0.121	0.461958132848127	1.34133333333333	0.0010255206141053	-0.534666666666667	0.142080793934762	CAGL0I08503g		CAL0132658	Ortholog(s) have phosphoadenylyl-sulfate reductase (thioredoxin) activity	MET16	-0.482802528315057	-0.120515823816002	-0.466527677998037	2.23795141208451	-1.38193642461659	0	0	0	1	IRON-SULFUR CLUSTER SYNTHESIS AND ASSEMBLY	_	F5	0	0	0	1	0	black	NO	1	firebrick	UP	OFF
371	CAGL0I08547g	CAGL0I08547g	-4.15716666666667	1.18331486380447e-06	-3.58808333333333	1.33373236386286e-07	-0.361833333333333	0.0176644959524298	-0.909833333333333	0.00104341225340936	0.132166666666666	0.567055776116551	CAGL0I08547g		CAL0132088	Ortholog of S. cerevisiae : YER156C, C. albicans SC5314 : C1_01910W_A, C. dubliniensis CD36 : Cd36_01750, C. parapsilosis CDC317 : CPAR2_108260 and C. auris B8441 : B9J08_001589	YER156C	-4.91339826886812	-4.78962510030055	-1.06161020237174	-1.70021845342606	0.478745063659918	-1	-1	0	0	UNCLASSIFIED	_	Others	-1	-1	0	-1	-2	chartreuse	DOWN	-1	darkgreen	DOWN	Type II
372	CAGL0I08987g	CAGL0I08987g	-2.53733333333333	8.75845720992777e-05	-1.54108333333333	0.000292758034594468	0.123666666666667	0.698623361341546	0.137833333333333	0.64378833378471	0.951166666666667	0.0605478221097628	CAGL0I08987g		CAL0132322	Has domain(s) with predicted argininosuccinate lyase activity and role in arginine biosynthetic process via ornithine		-3.02102472448512	-2.09896681034685	0.1380267481477	0.132559793009081	2.76402095303526	-1	-1	0	0	METABOLISM	AMINO ACID METABOLISM	F1	-1	-1	0	0	-2	chartreuse	DOWN	0	black	NO	OFF
