C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29	C30	C31	C32	C33	C34	C35	C36	C37	C38	C39	C40	C41	C42
CAGL0H10010g		Protein of unknown function	2.733	4.784e-05	1.521	2.753e-04	0.506	3.841e-02	0.712	9.723e-02	3.136	1.926	1.084	1.138	1	0	0	0	UNCLASSIFIED	_	Others	CAGL0H10010g	OFF	UP	UP	0	0	CAGL0H10010g	NO_ORTHO	CAL0131520	CAGL0H10010g		Protein of unknown function	2.481	2.120e-04	0.165	7.231e-01	0.029	9.999e-01	0.051	9.657e-01
CAGL0H10076g		Ortholog(s) have plasma membrane localization	-0.071	7.302e-01	-2.392	5.829e-06	0.898	5.687e-05	-1.063	1.092e-03	-0.14	-3.217	2.05	-1.968	0	-1	1	0	TRANSPORT / TRAFFICKING	PLASMA MEMBRANE	F4	CAGL0H10076g	SWITCH	0	DOWN	UP	DOWN	CAGL0H10076g	YBR054W	S000000258	YBR054W	YRO2	Protein with a putative role in response to acid stress; null mutant is sensitive to acetic acid; transcription is regulated by Haa1p and induced in the presence of acetic acid; protein observed in plasma membrane foci in the presence of acetic acid; the authentic, non-tagged protein is detected in a phosphorylated state in highly purified mitochondria in high-throughput studies	0.981	3.070e-03	0.144	6.917e-01	0.255	9.999e-01	0.011	9.920e-01
CAGL0H10142g	ARO3	Putative 2-dehydro-3-deoxyphosphoheptonate aldolase; protein abundance increased in ace2 mutant cells	-2.993	4.441e-05	-2.036	4.144e-06	0.603	8.395e-04	0.762	3.700e-03	-3.554	-2.749	1.322	1.224	-1	-1	0	0	METABOLISM	AMINO ACID METABOLISM	F1	CAGL0H10142g	OFF	DOWN	DOWN	0	0	CAGL0H10142g	YDR035W	S000002442	YDR035W	ARO3	3-deoxy-D-arabino-heptulosonate-7-phosphate (DAHP) synthase; catalyzes the first step in aromatic amino acid biosynthesis and is feedback-inhibited by phenylalanine or high concentration of tyrosine or tryptophan	-0.55	4.630e-02	0.948	1.652e-03	-0.027	9.999e-01	0.036	9.564e-01
CAGL0I00286g		Has domain(s) with predicted transmembrane transporter activity, role in transmembrane transport and integral component of membrane, membrane localization	0.816	5.344e-02	2.665	5.829e-06	-0.644	2.030e-03	0.907	1.025e-02	0.897	3.429	-1.758	1.478	0	1	0	0	TRANSPORT / TRAFFICKING	PLASMA MEMBRANE	F4	CAGL0I00286g	Type I	0	UP	DOWN	0	CAGL0I00286g	YMR011W	S000004613	YMR011W	HXT2	High-affinity glucose transporter of the major facilitator superfamily; expression is induced by low levels of glucose and repressed by high levels of glucose	-3.877	3.770e-04	-0.436	4.652e-01	-0.623	9.999e-01	-0.515	6.833e-01
CAGL0I00462g		Ortholog(s) have role in cotranslational protein targeting to membrane and endoplasmic reticulum membrane localization	-0.258	4.418e-02	-0.082	7.168e-01	0.83	2.566e-04	1.254	3.414e-04	-0.358	-0.181	1.883	2.085	0	0	0	1	TRANSPORT / TRAFFICKING	ER/GOLGI TRANSPORT SYSTEM	F4	CAGL0I00462g	OFF	0	0	UP	UP	CAGL0I00462g	YLR301W	S000004292	YLR301W	HRI1	Protein of unknown function that interacts with Sec72p and Hrr25p	0.22	5.150e-01	-0.218	5.961e-01	-0.124	9.999e-01	-0.296	7.535e-01
CAGL0I00528g		Ortholog(s) have mRNA binding, pre-mRNA 5'-splice site binding activity and role in mRNA 5'-splice site recognition, mRNA splicing, via spliceosome, positive regulation of RNA binding	1.083	7.989e-04	1.609	1.260e-04	0.592	6.868e-03	-0.238	5.460e-01	1.208	2.041	1.295	-0.526	0	1	0	0	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0I00528g	OFF	0	UP	0	0	CAGL0I00528g	YLR298C	S000004289	YLR298C	YHC1	Component of the U1 snRNP complex required for pre-mRNA splicing; putative ortholog of human U1C protein, which is involved in formation of a complex between U1 snRNP and the pre-mRNA 5' splice site	0.589	2.590e-02	-0.871	5.473e-03	0.112	9.999e-01	-0.321	5.348e-01
CAGL0I00550g		Ortholog of S. cerevisiae : YLR297W and Saccharomyces cerevisiae S288C : YLR297W	2.042	4.449e-06	0.921	1.064e-03	-0.005	9.766e-01	-0.348	8.934e-02	2.329	1.137	-0.179	-0.718	1	0	0	0	UNCLASSIFIED	_	Others	CAGL0I00550g	OFF	UP	0	0	0	CAGL0I00550g	YLR297W	S000004288	YLR297W		Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole; not an essential gene; induced by treatment with 8-methoxypsoralen and UVA irradiation; relocalizes from nucleus to vacuole upon DNA replication stress; YLR297W has a paralog, YOR186W, that arose from the whole genome duplication	2.611	3.830e-05	-1.526	3.287e-02	-0.206	9.999e-01	-0.424	7.506e-01
CAGL0I00748g		Ortholog(s) have NADH dehydrogenase activity, role in NADH oxidation, chronological cell aging, glycolytic fermentation to ethanol and mitochondrion, plasma membrane localization	-1.652	2.958e-03	-2.108	6.485e-06	0.052	7.867e-01	0.066	7.986e-01	-1.987	-2.844	-0.04	0.006	0	-1	0	0	REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0I00748g	OFF	DOWN	DOWN	0	0	CAGL0I00748g	YMR145C	S000004753	YMR145C	NDE1	Mitochondrial external NADH dehydrogenase; type II NAD(P)H:quinone oxidoreductase that catalyzes the oxidation of cytosolic NADH; Nde1p and Nde2p provide cytosolic NADH to the mitochondrial respiratory chain; NDE1 has a paralog, NDE2, that arose from the whole genome duplication	-2.132	1.660e-05	1.998	3.705e-05	-0.194	9.999e-01	0.303	5.581e-01
CAGL0I00792g		Ortholog(s) have role in maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	-1.718	1.063e-04	-1.436	1.059e-04	0.062	5.979e-01	-1.754	2.907e-04	-2.064	-1.96	-0.013	-3.176	-1	0	0	-1	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0I00792g	Type II	DOWN	DOWN	0	DOWN	CAGL0I00792g	YMR143W	S000004751	YMR143W	RPS16A	Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S16 and bacterial S9; RPS16A has a paralog, RPS16B, that arose from the whole genome duplication	-0.898	5.340e-03	-0.051	8.134e-01	-0.038	9.999e-01	-0.281	4.639e-01
CAGL0I00814g		Has domain(s) with predicted structural constituent of ribosome activity, role in translational elongation and ribosome localization	-0.889	6.664e-03	-0.394	9.341e-02	-0.176	1.282e-01	-1.219	6.368e-04	-1.096	-0.591	-0.603	-2.242	0	0	0	-1	REGULATION	TRANSLATION	F2	CAGL0I00814g	OFF	0	0	0	DOWN	CAGL0I00814g	YDL081C	S000002239	YDL081C	RPP1A	Ribosomal stalk protein P1 alpha; involved in the interaction between translational elongation factors and the ribosome; free (non-ribosomal) P1 stimulates the phosphorylation of the eIF2 alpha subunit (Sui2p) by Gcn2p; accumulation of P1 in the cytoplasm is regulated by phosphorylation and interaction with the P2 stalk component	-0.735	8.930e-03	0.141	6.473e-01	0.119	9.999e-01	-0.185	8.124e-01
CAGL0I01100g	GCY1	Ortholog(s) have alditol:NADP+ 1-oxidoreductase activity, aldo-keto reductase (NADP) activity, glycerol dehydrogenase [NAD(P)+] activity, mRNA binding, oxidoreductase activity	1.547	7.608e-04	1.803	1.609e-04	-0.043	8.026e-01	0.642	2.397e-02	1.75	2.297	-0.273	1.015	0	1	0	0	REDOX SIGNALING	METABOLISM	F3	CAGL0I01100g	OFF	UP	UP	0	0	CAGL0I01100g	YOR120W	S000005646	YOR120W	GCY1	Glycerol dehydrogenase; involved in an alternative pathway for glycerol catabolism used under microaerobic conditions; also has mRNA binding activity; member of the aldo-keto reductase (AKR) family; human homolog AKR1B1 can complement yeast null mutant; protein abundance increases in response to DNA replication stress; GCY1 has a paralog, YPR1, that arose from the whole genome duplication	3.31	4.960e-06	0.197	4.573e-01	0.079	9.999e-01	-0.258	6.302e-01
CAGL0I01166g	TRR1	Thioredoxin reductase (NADPH)	0.867	2.162e-02	2.978	1.491e-06	-0.646	2.295e-03	-0.606	2.503e-02	0.956	3.841	-1.764	-1.169	0	1	0	0	REDOX SIGNALING	THIOL REDOX	F3	CAGL0I01166g	Type I	0	UP	DOWN	0	CAGL0I01166g	YHR106W	S000001148	YHR106W	TRR2	Mitochondrial thioredoxin reductase; involved in protection against oxidative stress, required with Glr1p to maintain the redox state of Trx3p; contains active-site motif (CAVC) present in prokaryotic orthologs; binds NADPH and FAD; TRR2 has a paralog, TRR1, that arose from the whole genome duplication	1.405	7.920e-05	-1.354	3.698e-04	-0.13	9.999e-01	0.039	9.648e-01
CAGL0I01276g		Ortholog(s) have cytoplasm, nucleus localization	1.134	3.962e-02	1.851	3.739e-05	0.01	9.782e-01	1.754	8.751e-05	1.268	2.359	-0.142	2.96	0	1	0	1	IRON-SULFUR CLUSTER SYNTHESIS AND ASSEMBLY	_	F5	CAGL0I01276g	Type II	0	UP	0	UP	CAGL0I01276g	YHR112C	S000001154	YHR112C		Protein of unknown function; localizes to the cytoplasm and nucleus; overexpression affects protein trafficking through the endocytic pathway	2.442	2.750e-06	0.073	7.065e-01	0.154	9.999e-01	0.073	8.331e-01
CAGL0I01298g		Ortholog(s) have aminopeptidase activity, metalloaminopeptidase activity, role in cellular response to drug, chaperone-mediated protein folding, proteolysis and extracellular region, fungal-type vacuole lumen localization	-1.899	1.691e-05	-1.399	4.011e-05	-0.214	9.792e-02	0.219	2.817e-01	-2.275	-1.912	-0.697	0.275	-1	0	0	0	METABOLISM	POST TRANSLATIONAL MODIFICATION	F1	CAGL0I01298g	OFF	DOWN	DOWN	0	0	CAGL0I01298g	YHR113W	S000001155	YHR113W	APE4	Cytoplasmic aspartyl aminopeptidase with possible vacuole function; Cvt pathway cargo protein; cleaves unblocked N-terminal acidic amino acids from peptide substrates; forms a 12-subunit homo-oligomer; M18 metalloprotease family	-1.067	3.340e-04	1.903	4.201e-05	0.118	9.999e-01	-0.076	8.813e-01
CAGL0I01408g	CYC1	Ortholog(s) have electron transfer activity and role in mitochondrial ATP synthesis coupled electron transport, mitochondrial electron transport, cytochrome c to oxygen, mitochondrial electron transport, ubiquinol to cytochrome c	-2.184	1.640e-03	-3.159	1.725e-06	-0.215	1.021e-01	-1.083	1.008e-03	-2.608	-4.226	-0.699	-2.003	-1	-1	0	-1	REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0I01408g	Type II	DOWN	DOWN	0	DOWN	CAGL0I01408g	YJR048W	S000003809	YJR048W	CYC1	Cytochrome c, isoform 1; also known as iso-1-cytochrome c; electron carrier of mitochondrial intermembrane space that transfers electrons from ubiquinone-cytochrome c oxidoreductase to cytochrome c oxidase during cellular respiration; CYC1 has a paralog, CYC7, that arose from the whole genome duplication; human homolog CYC1 can complement yeast null mutant; mutations in human CYC1 cause insulin-responsive hyperglycemia	-5.527	3.780e-06	4.378	3.607e-05	-0.052	9.999e-01	2.154	8.105e-03
CAGL0I01980g		Putative activator of transcription; gene is upregulated in azole-resistant strain	0.866	4.980e-03	-0.344	7.571e-02	1.057	6.059e-04	0.473	2.539e-02	0.955	-0.526	2.443	0.719	0	0	1	0	TRANSPORT / TRAFFICKING	ER/GOLGI TRANSPORT SYSTEM	F4	CAGL0I01980g	OFF	0	0	UP	0	CAGL0I01980g	YHR155W	S000001198	YHR155W	LAM1	Putative sterol transfer protein; localizes to puncta in the cortical ER; probable role in retrograde transport of sterols from the plasma membrane to the ER; one of six StART-like domain-containing proteins in yeast that may be involved in sterol transfer between intracellular membranes; conserved across eukaryotes; contains GRAM, StART-like (VASt) and two PH-like domains	1.781	2.640e-05	0.432	6.393e-02	0.004	9.999e-01	0.316	4.219e-01
CAGL0I02024g	OYE2	Putative NADPH dehydrogenase; protein abundance increased in ace2 mutant cells	2.158	3.221e-06	0.965	4.089e-04	0.178	1.656e-01	-0.193	3.233e-01	2.464	1.195	0.271	-0.446	1	0	0	0	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0I02024g	OFF	UP	0	0	0	CAGL0I02024g	YHR179W	S000001222	YHR179W	OYE2	Conserved NADPH oxidoreductase containing flavin mononucleotide (FMN); responsible for geraniol reduction into citronellol during fermentation; homologous to Oye3p with different ligand binding and catalytic properties; may be involved in sterol metabolism, oxidative stress response, and programmed cell death; protein abundance increases in response to DNA replication stress	0.342	7.100e-02	-0.383	4.806e-02	0.107	9.999e-01	0.128	7.152e-01
CAGL0I02134g	PEX21B	Ortholog(s) have role in protein import into peroxisome matrix and cytosol, peroxisome localization	2.12	3.952e-04	2.471	5.079e-05	2.208	1.081e-05	2.094	2.140e-04	2.42	3.175	5.289	3.554	1	1	1	1	TRANSPORT / TRAFFICKING	PEROXISOME	F4	CAGL0I02134g	Type II	UP	UP	UP	UP	CAGL0I02134g	YHR160C	S000001203	YHR160C	PEX18	Peroxin; required for targeting of peroxisomal matrix proteins containing PTS2; interacts with Pex7p; partially redundant with Pex21p; primarily responsible for peroxisomal import during growth on oleate, and expression is induced during oleate growth	1.223	3.490e-03	0.804	3.968e-02	-0.034	9.999e-01	0.256	7.579e-01
CAGL0I02486g	ENO1	Putative enolase I; protein abundance increased in azole resistant strain and in ace2 mutant cells	0.955	4.969e-04	0.044	9.171e-01	0.419	1.400e-02	1.895	5.589e-04	1.059	-0.016	0.867	3.207	0	0	0	1	REGULATION	OTHERS	F2	CAGL0I02486g	OFF	0	0	0	UP	CAGL0I02486g	YHR174W	S000001217	YHR174W	ENO2	Enolase II, a phosphopyruvate hydratase; catalyzes conversion of 2-phosphoglycerate to phosphoenolpyruvate during glycolysis and the reverse reaction during gluconeogenesis; expression induced in response to glucose; ENO2 has a paralog, ENO1, that arose from the whole genome duplication	0.877	1.710e-02	0.125	6.296e-01	0.076	9.999e-01	0.067	8.951e-01
CAGL0I02508g		Ortholog(s) have copper ion transmembrane transporter activity and role in cellular copper ion homeostasis, copper ion import, protein maturation by copper ion transfer	1.434	1.354e-04	1.881	3.451e-05	-0.718	5.230e-03	-0.564	3.022e-02	1.618	2.4	-1.941	-1.095	0	1	0	0	TRANSPORT / TRAFFICKING	VACUOLAR MEMBRANE	F4	CAGL0I02508g	Type I	UP	UP	DOWN	0	CAGL0I02508g	YHR175W	S000001218	YHR175W	CTR2	Low-affinity copper transporter of the vacuolar membrane; mutation confers resistance to toxic copper concentrations, while overexpression confers resistance to copper starvation; regulated by nonsense-mediated mRNA decay pathway	0.048	7.680e-01	-0.931	9.737e-04	0.153	9.999e-01	0.073	9.190e-01
CAGL0I02530g		Ortholog(s) have N,N-dimethylaniline monooxygenase activity, role in protein folding and endoplasmic reticulum membrane localization	2.695	5.099e-06	1.979	4.144e-06	0.603	5.738e-03	1.129	4.648e-04	3.091	2.528	1.323	1.867	1	1	0	0	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0I02530g	Type II	UP	UP	0	UP	CAGL0I02530g	YHR176W	S000001219	YHR176W	FMO1	Flavin-containing monooxygenase; localized to the cytoplasmic face of the ER membrane; catalyzes oxidation of biological thiols to maintain the ER redox buffer ratio for correct folding of disulfide-bonded proteins	3.221	1.130e-06	-0.98	8.088e-04	0.119	9.999e-01	1.024	4.890e-02
CAGL0I02728g		Ortholog(s) have role in mitochondrial respiratory chain complex assembly and cytoplasm, mitochondrion localization	0.041	7.489e-01	0.033	9.382e-01	1.016	7.682e-05	0.92	3.371e-02	-0.009	-0.03	2.344	1.5	0	0	1	0	UNCLASSIFIED	_	Others	CAGL0I02728g	OFF	0	0	UP	0	CAGL0I02728g	YHR116W	S000001158	YHR116W	COX23	Protein that functions in mitochondrial copper homeostasis; mitochondrial intermembrane space protein; essential for functional cytochrome oxidase expression; homologous to Cox17p; contains twin cysteine-x9-cysteine motifs	-2.396	1.130e-05	1.287	1.976e-04	-0.065	9.999e-01	-0.541	5.266e-01
CAGL0I03036g		Ortholog(s) have structural constituent of ribosome activity and mitochondrial large ribosomal subunit localization	-0.623	1.943e-03	-0.248	4.400e-01	0.332	3.746e-02	1.522	9.716e-04	-0.785	-0.4	0.654	2.554	0	0	0	1	METABOLISM	MITOCHONDRIAL BIOGENESIS	F1	CAGL0I03036g	OFF	0	0	0	UP	CAGL0I03036g	YNL284C	S000005228	YNL284C	MRPL10	Mitochondrial ribosomal protein of the large subunit; appears as two protein spots (YmL10 and YmL18) on two-dimensional SDS gels	-1.127	1.380e-04	0.455	5.115e-02	0.131	9.999e-01	-0.063	8.864e-01
CAGL0I03080g	URA3	Orotidine 5'-phosphate decarboxylase, catalyzes a step in pyrimidine biosynthesis; protein abundance decreased in ace2 mutant cells	-0.379	5.688e-02	-0.567	1.052e-02	0.979	4.045e-04	2.151	4.159e-06	-0.5	-0.818	2.251	3.654	0	0	1	1	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0I03080g	OFF	0	0	UP	UP	CAGL0I03080g	YEL021W	S000000747	YEL021W	URA3	Orotidine-5'-phosphate (OMP) decarboxylase; catalyzes the sixth enzymatic step in the de novo biosynthesis of pyrimidines, converting OMP into uridine monophosphate (UMP); converts 5-FOA into 5-fluorouracil, a toxic compound	-1.203	5.270e-04	0.397	1.037e-01	0.141	9.999e-01	-0.316	4.853e-01
CAGL0I03190g	RIP1	Putative ubiquinol-Cytochrome c reductase iron-sulfur protein	-1.9	1.186e-03	-2.576	1.977e-06	0.526	2.228e-03	0.278	2.422e-01	-2.276	-3.459	1.132	0.378	-1	-1	0	0	REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0I03190g	OFF	DOWN	DOWN	0	0	CAGL0I03190g	YEL024W	S000000750	YEL024W	RIP1	Ubiquinol-cytochrome-c reductase; a Rieske iron-sulfur protein of the mitochondrial cytochrome bc1 complex; transfers electrons from ubiquinol to cytochrome c1 during respiration; during import, Rip1p is first imported into the mitochondrial matrix where it is processed, acquires its Fe-S cluster, and is folded, then is translocated into the inner membrane by the action of a homo-oligomer of Bcs1p, and finally is delivered by Bcs1p to Complex III for assembly	-3.421	6.800e-06	2.999	4.078e-05	-0.142	9.999e-01	0.457	3.957e-01
CAGL0I03234g		Ortholog(s) have RNA binding, U3 snoRNA binding, U4 snRNA binding activity and role in mRNA splicing, via spliceosome, maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	-1.105	3.679e-04	-1.306	5.281e-04	0.327	3.059e-02	-1.2	1.279e-03	-1.347	-1.791	0.64	-2.208	0	0	0	-1	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0I03234g	Type II	0	DOWN	0	DOWN	CAGL0I03234g	YEL026W	S000000752	YEL026W	SNU13	RNA binding protein; part of U3 snoRNP involved in rRNA processing, part of U4/U6-U5 tri-snRNP involved in mRNA splicing, similar to human 15.5K protein	-1.363	2.680e-04	-0.108	5.769e-01	-0.058	9.999e-01	-0.112	8.210e-01
CAGL0I03366g		Ortholog(s) have ATP binding, ATPase activity, adenylate kinase activity	-0.529	2.227e-02	-0.005	9.849e-01	-0.518	1.854e-03	-1.137	2.987e-04	-0.675	-0.08	-1.447	-2.097	0	0	0	-1	REGULATION	TRANSLATION	F2	CAGL0I03366g	OFF	0	0	0	DOWN	CAGL0I03366g	YDL166C	S000002325	YDL166C	FAP7	Essential NTPase required for small ribosome subunit synthesis; mediates processing of the 20S pre-rRNA at site D in the cytoplasm but associates only transiently with 43S preribosomes via Rps14p; complex with Rps14 is conserved between humans, yeast, and arches; may be the endonuclease for site D; depletion leads to accumulation of pre-40S ribosomes in 80S-like ribosomes; human TAF9 functionally complements the lethality of the null mutation	-1.394	2.520e-05	0.285	7.696e-02	0.027	9.999e-01	0.14	7.291e-01
CAGL0I04004g		Protein of unknown function	-0.601	9.557e-03	-0.098	6.274e-01	-1.105	4.060e-05	-0.155	5.633e-01	-0.759	-0.203	-2.897	-0.379	0	0	-1	0	TRANSPORT / TRAFFICKING	MITOCHONDRIA	F4	CAGL0I04004g	OFF	0	0	DOWN	0	CAGL0I04004g	YDL183C	S000002342	YDL183C		Protein that may form an active mitochondrial KHE system; mitochondrial inner-membrane protein; non-essential gene; KHE system stands for K+/H+ exchanger system	-0.318	1.210e-01	0.669	1.064e-02	0.078	9.999e-01	0.134	7.814e-01
CAGL0I04048g		Ortholog(s) have fructose 1,6-bisphosphate 1-phosphatase activity, role in carbon utilization, cellular response to glucose starvation and intracellular localization	1.946	6.555e-05	0.175	4.664e-01	1.074	6.834e-04	0.441	7.331e-02	2.217	0.156	2.487	0.663	1	0	1	0	METABOLISM	ENERGY PRODUCTION (NON RESPIRATORY)	F1	CAGL0I04048g	Type II	UP	0	UP	0	CAGL0I04048g	YLR377C	S000004369	YLR377C	FBP1	Fructose-1,6-bisphosphatase; key regulatory enzyme in the gluconeogenesis pathway, required for glucose metabolism; undergoes either proteasome-mediated or autophagy-mediated degradation depending on growth conditions; glucose starvation results in redistribution to the periplasm; interacts with Vid30p	1.033	7.310e-04	1.022	2.525e-03	-0.113	9.999e-01	0.39	3.555e-01
CAGL0I04328g		Ortholog of S. cerevisiae : YJL133C-A and Saccharomyces cerevisiae S288C : YJL133C-A	1.58	7.367e-05	2.811	1.882e-06	-0.006	9.715e-01	1.084	1.141e-03	1.789	3.621	-0.183	1.788	0	1	0	0	UNCLASSIFIED	_	Others	CAGL0I04328g	Type II	UP	UP	0	UP	CAGL0I04328g	YJL133C-A	S000028805	YJL133C-A		Putative protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies	0.281	2.430e-01	-0.621	1.199e-01	-0.041	9.999e-01	-0.387	6.488e-01
