C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29
CAGL0J00473g		Ortholog(s) have large ribosomal subunit rRNA binding, proteasome binding, protein binding, bridging, rRNA binding activity	-1.849	9.788e-05	-1.103	8.414e-04	-0.535	6.152e-02	-0.51	9.033e-02	-2.217	-1.523	-1.49	-1	-1	0	0	0	CIC1	METABOLISM	PROTEIN DEGRADATION	F1	CAGL0J00473g	OFF	DOWN	DOWN	0	0
CAGL0J00649g		Ortholog(s) have homoserine kinase activity and role in homoserine metabolic process, threonine biosynthetic process	-1.083	1.824e-04	-1.419	4.377e-04	0.059	6.029e-01	-1.133	1.982e-03	-1.322	-1.938	-0.022	-2.09	0	0	0	-1	THR1	IRON-SULFUR CLUSTER SYNTHESIS AND ASSEMBLY	_	F5	CAGL0J00649g	Type II	0	DOWN	0	DOWN
CAGL0J00847g		Ortholog(s) have succinate dehydrogenase (ubiquinone) activity and role in cellular respiration	-1.257	7.825e-05	-1.757	3.611e-05	1.055	8.077e-04	1.491	1.242e-03	-1.525	-2.383	2.438	2.5	0	-1	1	1	YJL045W	REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0J00847g	Type I	DOWN	DOWN	UP	UP
CAGL0J01045g		Ortholog(s) have RNA helicase activity, RNA-dependent ATPase activity, U3 snoRNA binding, box C/D snoRNA binding activity, role in rRNA processing and small-subunit processome localization	-0.876	7.145e-04	-0.313	1.291e-01	0.912	1.189e-04	-0.104	6.225e-01	-1.081	-0.485	2.087	-0.29	0	0	1	0	HCA4	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0J01045g	OFF	0	0	UP	0
CAGL0J01441g		Ortholog(s) have alcohol dehydrogenase (NAD) activity	0.091	6.571e-01	0.474	3.246e-02	-1.138	2.628e-04	-0.423	5.698e-02	0.049	0.55	-2.98	-0.849	0	0	-1	0	ADH3	REDOX SIGNALING	NAD(P)/NAD(P)H DEPENDANT ENZYME	F3	CAGL0J01441g	OFF	0	0	DOWN	0
CAGL0J01848g		Ortholog(s) have RNA polymerase I activity, role in nucleolar large rRNA transcription by RNA polymerase I, transcription by RNA polymerase I and RNA polymerase I complex localization	-0.925	8.728e-03	-1.013	1.169e-03	-0.26	1.091e-01	-1.332	4.250e-04	-1.138	-1.404	-0.811	-2.438	0	0	0	-1	RPA135	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0J01848g	OFF	0	0	0	DOWN
CAGL0J02112g		Ortholog(s) have 4 iron, 4 sulfur cluster binding, ATPase activity, role in iron-sulfur cluster assembly, tRNA wobble uridine modification and Nbp35-Cfd1 ATPase complex, cytoplasm localization	0.592	7.954e-04	1.645	3.404e-05	-0.429	2.298e-03	-0.57	1.925e-02	0.635	2.089	-1.228	-1.105	0	1	0	0	CFD1	IRON-SULFUR CLUSTER SYNTHESIS AND ASSEMBLY	_	F5	CAGL0J02112g	OFF	0	UP	0	0
CAGL0J02530g		Putative adhesion protein; predicted GPI-anchor; belongs to adhesin cluster VI	0.38	1.731e-02	2.121	6.353e-05	-0.073	5.929e-01	-0.641	3.520e-02	0.387	2.715	-0.347	-1.231	0	1	0	0		UNCLASSIFIED	_	Others	CAGL0J02530g	OFF	0	UP	0	0
CAGL0J02904g		Ortholog(s) have protein phosphatase regulator activity, role in glycogen metabolic process, protein dephosphorylation and protein phosphatase type 1 complex localization	2.266	6.992e-06	0.429	7.300e-02	0.354	2.169e-02	0.607	4.020e-02	2.591	0.491	0.708	0.954	1	0	0	0	GIP2	REDOX SIGNALING	METABOLISM	F3	CAGL0J02904g	OFF	UP	0	0	0
CAGL0J03080g		Ortholog(s) have role in energy reserve metabolic process and cell periphery localization	5.002	6.007e-06	-0.002	9.968e-01	2.163	2.742e-04	-0.265	4.580e-01	5.787	-0.076	5.176	-0.572	1	0	1	0	RGI1	REDOX SIGNALING	METABOLISM	F3	CAGL0J03080g	Type II	UP	0	UP	0
CAGL0J03212g	ALD5	Putative mitochondrial aldehyde dehydrogenase (NAD+); protein abundance increased in ace2 mutant cells	-0.014	9.670e-01	2.245	5.208e-05	-0.852	6.926e-05	-0.178	5.857e-01	-0.073	2.877	-2.272	-0.42	0	1	-1	0	ALD5	REDOX SIGNALING	NAD(P)/NAD(P)H DEPENDANT ENZYME	F3	CAGL0J03212g	Type I	0	UP	DOWN	0
CAGL0J03234g		Ortholog(s) have role in maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	-1.824	1.835e-04	-1.05	5.244e-04	-0.156	3.139e-01	-1.495	1.059e-04	-2.187	-1.453	-0.554	-2.724	-1	0	0	-1	RPS24A	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0J03234g	Type II	DOWN	0	0	DOWN
CAGL0J03762g	MET7	Ortholog(s) have tetrahydrofolylpolyglutamate synthase activity, role in one-carbon metabolic process and cytoplasm, mitochondrion localization	0.014	9.573e-01	1.925	2.572e-05	0.113	5.237e-01	1.289	2.641e-04	-0.04	2.457	0.111	2.146	0	1	0	1	MET7	METABOLISM	AMINO ACID METABOLISM	F1	CAGL0J03762g	Type II	0	UP	0	UP
CAGL0J03806g		Ortholog(s) have transcription corepressor activity	-0.774	4.656e-04	-1.488	6.082e-05	-0.017	8.988e-01	0.225	4.065e-01	-0.961	-2.029	-0.211	0.285	0	-1	0	0	WTM1	REGULATION	TRANSCRIPTIONAL REGULATOR	F2	CAGL0J03806g	OFF	0	DOWN	0	0
CAGL0J03894g		Ortholog(s) have dihydrofolate reductase activity, drug binding, mRNA binding activity and role in dihydrofolate metabolic process, tetrahydrofolate biosynthetic process	-1.681	1.889e-04	-1.29	2.484e-04	0.047	7.795e-01	-0.778	4.953e-03	-2.021	-1.769	-0.052	-1.47	-1	0	0	0	DFR1	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0J03894g	OFF	DOWN	DOWN	0	0
CAGL0J03916g		Ortholog(s) have lipid binding, oxysterol binding, sterol transfer activity and role in endocytosis, exocytosis, maintenance of cell polarity, piecemeal microautophagy of the nucleus, sterol transport	2.485	6.857e-05	1.615	3.739e-04	-0.811	1.630e-02	-1.716	2.283e-04	2.846	2.05	-2.171	-3.111	1	1	-1	-1	HES1	METABOLISM	FATTY ACID AND LIPIDS	F1	CAGL0J03916g	Type I	UP	UP	0	DOWN
CAGL0J04004g		Ortholog(s) have role in lipid homeostasis, mitochondrion organization and integral component of mitochondrial membrane, mitochondrial outer membrane localization	0.677	1.603e-01	-0.878	4.840e-03	-0.117	4.293e-01	-1.27	6.789e-04	0.735	-1.228	-0.457	-2.33	0	0	0	-1	MCP1	UNCLASSIFIED	_	Others	CAGL0J04004g	OFF	0	0	0	DOWN
CAGL0J04070g		Ortholog(s) have RNA polymerase I activity, RNA polymerase II activity, RNA polymerase III activity, RNA-directed 5'-3' RNA polymerase activity	-1.068	4.117e-04	-0.825	5.452e-03	0.012	9.367e-01	-1.449	3.472e-03	-1.304	-1.157	-0.137	-2.643	0	0	0	-1	RPB8	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0J04070g	OFF	0	0	0	DOWN
CAGL0J04202g	HSP12	Heat shock protein; gene is upregulated in azole-resistant strain; expression upregulated in biofilm vs planktonic cell culture	4.051	9.898e-05	2.796	2.042e-05	1.574	8.658e-05	-0.49	4.582e-02	4.675	3.602	3.722	-0.965	1	1	1	0	HSP12	MEMBRANE / CELL WALL	_	Others	CAGL0J04202g	Type II	UP	UP	UP	0
CAGL0J04224g		Ortholog(s) have ATPase activator activity, unfolded protein binding activity	-0.046	7.856e-01	-0.468	2.335e-01	0.106	4.332e-01	1.308	4.367e-03	-0.11	-0.689	0.094	2.18	0	0	0	1	MDJ1	STRESS RESPONSE	_	Others	CAGL0J04224g	OFF	0	0	0	UP
CAGL0J04268g		Ortholog(s) have CoA-transferase activity, acetate CoA-transferase activity, hydrolase activity, acting on ester bonds activity, role in propionate metabolic process, methylcitrate cycle and mitochondrion localization	1.82	1.565e-04	0.019	9.549e-01	0.802	2.432e-03	1.214	1.801e-03	2.07	-0.048	1.815	2.015	1	0	0	1		IRON-SULFUR CLUSTER SYNTHESIS AND ASSEMBLY	_	F5	CAGL0J04268g	Type II	UP	0	UP	UP
CAGL0J04290g		Ortholog(s) have MAP kinase activity	1.72	1.206e-04	4.578	6.820e-07	0.282	9.395e-02	0.199	5.490e-01	1.952	5.944	0.53	0.239	0	1	0	0		REGULATION	SIGNAL TRANSDUCTION	F2	CAGL0J04290g	OFF	UP	UP	0	0
CAGL0J04466g		Ortholog(s) have role in fungal-type cell wall organization, protein complex oligomerization and cell cortex of cell tip, membrane raft, plasma membrane localization	-1.902	5.720e-05	-2.435	1.092e-05	0.886	1.533e-03	-0.453	1.122e-01	-2.278	-3.273	2.023	-0.901	-1	-1	1	0	PUN1	MEMBRANE / CELL WALL	_	Others	CAGL0J04466g	Type I	DOWN	DOWN	UP	0
CAGL0J04576g		Has domain(s) with predicted role in peptidyl-diphthamide biosynthetic process from peptidyl-histidine and cytoplasm localization	-1.691	5.625e-05	-1.616	1.943e-04	0.01	9.519e-01	-0.828	9.434e-03	-2.032	-2.197	-0.143	-1.556	-1	-1	0	0		REGULATION	TRANSLATION	F2	CAGL0J04576g	Type II	DOWN	DOWN	0	DOWN
CAGL0J04950g		Ortholog(s) have role in mitotic recombination and cellular bud localization	0.048	7.160e-01	-0.581	1.032e-02	-0.744	1.908e-04	-0.069	7.419e-01	-0.001	-0.837	-2.006	-0.229	0	0	-1	0	IRC8	METABOLISM	OTHERS	F1	CAGL0J04950g	OFF	0	0	DOWN	0
CAGL0J05082g		Has domain(s) with predicted ATP binding, protein kinase activity, protein tyrosine kinase activity and role in protein phosphorylation	3.208	3.638e-07	2.788	7.815e-07	0.695	7.220e-03	0.172	4.268e-01	3.691	3.591	1.549	0.192	1	1	0	0	IKS1	METABOLISM	POST TRANSLATIONAL MODIFICATION	F1	CAGL0J05082g	Type II	UP	UP	UP	0
CAGL0J05258g		Ortholog(s) have structural constituent of ribosome activity and mitochondrial large ribosomal subunit localization	0.171	2.851e-01	0.472	2.161e-02	0.53	4.889e-03	1.936	1.397e-04	0.143	0.547	1.142	3.278	0	0	0	1	MRPL8	METABOLISM	MITOCHONDRIAL BIOGENESIS	F1	CAGL0J05258g	OFF	0	0	0	UP
CAGL0J05390g		Protein of unknown function	0.211	1.848e-01	-1.201	1.356e-03	1.707	1.155e-05	0.672	6.303e-02	0.19	-1.652	4.051	1.066	0	0	1	0		UNCLASSIFIED	_	Others	CAGL0J05390g	Type I	0	DOWN	UP	0
CAGL0J05478g		Ortholog(s) have structural constituent of ribosome activity and mitochondrial small ribosomal subunit localization	-0.63	1.131e-03	-0.064	8.128e-01	0.482	3.191e-03	1.538	9.266e-05	-0.793	-0.157	1.023	2.582	0	0	0	1	SWS2	METABOLISM	MITOCHONDRIAL BIOGENESIS	F1	CAGL0J05478g	OFF	0	0	0	UP
CAGL0J05852g		Ortholog(s) have role in secondary metabolite biosynthetic process	0.308	9.594e-02	0.103	6.414e-01	0.645	6.453e-03	1.273	2.332e-04	0.302	0.062	1.427	2.118	0	0	0	1		REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0J05852g	OFF	0	0	0	UP
CAGL0J05984g		Ortholog(s) have adenine deaminase activity and role in adenine catabolic process, cell-abiotic substrate adhesion, hypoxanthine salvage, purine-containing compound salvage, regulation of G2/M transition of mitotic cell cycle	-1.905	1.645e-05	-2.308	2.764e-05	0.256	1.034e-01	-0.29	3.410e-01	-2.282	-3.107	0.464	-0.616	-1	-1	0	0	AAH1	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0J05984g	OFF	DOWN	DOWN	0	0
CAGL0J06374g		Has domain(s) with predicted structural constituent of ribosome activity, role in translational elongation and ribosome localization	-1.7	2.838e-04	-1.577	1.320e-04	-0.346	1.689e-02	-1.588	1.981e-04	-2.043	-2.146	-1.023	-2.886	-1	-1	0	-1		REGULATION	TRANSLATION	F2	CAGL0J06374g	Type II	DOWN	DOWN	0	DOWN
CAGL0J06380g		Ortholog(s) have ATPase inhibitor activity, enzyme inhibitor activity, role in negative regulation of ATPase activity and mitochondrion localization	-0.964	3.011e-03	-0.488	3.918e-02	0.25	9.419e-02	1.377	3.631e-03	-1.183	-0.715	0.45	2.3	0	0	0	1	INH1	UNCLASSIFIED	_	Others	CAGL0J06380g	OFF	0	0	0	UP
CAGL0J06666g		Ortholog of S. cerevisiae : YML108W, C. albicans SC5314 : CR_06330C_A, C. dubliniensis CD36 : Cd36_31830, C. parapsilosis CDC317 : CPAR2_204870 and C. auris B8441 : B9J08_000809	-0.836	2.002e-03	-0.536	8.582e-02	0.624	1.650e-02	1.829	1.399e-03	-1.033	-0.778	1.374	3.091	0	0	0	1	YML108W	UNCLASSIFIED	_	Others	CAGL0J06666g	OFF	0	0	0	UP
CAGL0J07062g		Ortholog(s) have arginase activity, manganese ion binding, ornithine carbamoyltransferase inhibitor activity, zinc ion binding activity	-1.311	1.413e-03	-1.722	1.228e-05	0.109	5.968e-01	0.049	8.879e-01	-1.589	-2.337	0.101	-0.023	0	-1	0	0	CAR1	REGULATION	OTHERS	F2	CAGL0J07062g	OFF	DOWN	DOWN	0	0
CAGL0J07568g		Ortholog(s) have RNA polymerase II proximal promoter sequence-specific DNA binding, cysteine-type peptidase activity, double-stranded DNA binding, mRNA binding, single-stranded DNA binding activity	1.923	3.159e-06	1.303	1.802e-04	-0.253	5.369e-02	0.196	4.428e-01	2.19	1.639	-0.793	0.234	1	0	0	0	LAP3	STRESS RESPONSE	_	Others	CAGL0J07568g	OFF	UP	UP	0	0
CAGL0J07678g		Ortholog(s) have ribosomal small subunit binding, translation initiation factor activity, translation initiation factor binding activity and role in formation of translation preinitiation complex, maintenance of translational fidelity	-0.358	1.738e-02	-0.713	3.338e-03	0.021	8.728e-01	-1.097	1.715e-03	-0.474	-1.01	-0.116	-2.028	0	0	0	-1	SUI1	REGULATION	TRANSLATION	F2	CAGL0J07678g	OFF	0	0	0	DOWN
CAGL0J07766g		Ortholog(s) have RNA polymerase I activity and role in nucleolar large rRNA transcription by RNA polymerase I, transcription by RNA polymerase I, transcription elongation from RNA polymerase I promoter	-1.633	8.586e-05	-1.664	3.611e-05	-0.03	8.879e-01	-1.221	3.981e-04	-1.965	-2.26	-0.241	-2.244	0	-1	0	-1	RPA49	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0J07766g	Type II	DOWN	DOWN	0	DOWN
CAGL0J07980g		Ortholog(s) have copper chaperone activity and role in cellular copper ion homeostasis, cellular iron ion homeostasis, cellular response to oxidative stress, copper ion transport, regulation of iron ion transmembrane transport	2.854	3.078e-05	1.783	3.945e-04	0.158	5.710e-01	0.434	1.477e-01	3.277	2.271	0.223	0.652	1	1	0	0	ATX1	TRANSPORT / TRAFFICKING	INTRACELLULAR TRANSPORT	F4	CAGL0J07980g	OFF	UP	UP	0	0
CAGL0J08547g		Protein of unknown function	0.65	7.988e-04	0.68	5.089e-03	1.192	3.474e-05	0.765	2.801e-03	0.703	0.82	2.777	1.23	0	0	1	0		METABOLISM	FATTY ACID AND LIPIDS	F1	CAGL0J08547g	OFF	0	0	UP	0
CAGL0J08679g		Ortholog(s) have role in cytoplasmic translation and cytoplasm localization	-1.573	3.076e-05	-1.62	3.451e-05	-0.281	3.746e-02	-0.689	8.145e-03	-1.895	-2.203	-0.862	-1.314	0	-1	0	0	TMA46	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0J08679g	OFF	DOWN	DOWN	0	0
CAGL0J09240g	LYS21	Homocitrate synthase; protein abundance increased in ace2 mutant cells	-1.179	5.013e-02	-1.678	3.056e-05	0.789	1.943e-03	1.026	7.333e-04	-1.434	-2.279	1.781	1.685	0	-1	0	0	LYS21	METABOLISM	AMINO ACID METABOLISM	F1	CAGL0J09240g	Type I	0	DOWN	UP	UP
CAGL0J09262g		Ortholog(s) have ATPase binding activity, role in negative regulation of ATPase activity and mitochondrion localization	1.783	2.227e-04	1.083	8.589e-04	0.029	8.892e-01	-0.538	4.060e-02	2.027	1.351	-0.095	-1.049	1	0	0	0	STF1	UNCLASSIFIED	_	Others	CAGL0J09262g	OFF	UP	0	0	0
CAGL0J09328g		Ortholog(s) have cyclin-dependent protein serine/threonine kinase regulator activity	0.312	1.021e-01	-0.247	5.937e-01	0.886	1.826e-04	0.456	2.770e-01	0.308	-0.398	2.022	0.689	0	0	1	0	PCL2	REGULATION	OTHERS	F2	CAGL0J09328g	OFF	0	0	UP	0
CAGL0J09614g		Ortholog(s) have box H/ACA snoRNA binding activity, role in cleavage involved in rRNA processing, rRNA pseudouridine synthesis, snRNA pseudouridine synthesis and box H/ACA snoRNP complex, nucleolus localization	-0.962	1.921e-03	-1.536	1.690e-03	0.539	1.560e-03	-0.651	7.820e-02	-1.181	-2.092	1.165	-1.248	0	-1	0	0	NHP2	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0J09614g	OFF	0	DOWN	0	0
CAGL0J09724g		Ortholog(s) have structural constituent of ribosome activity and mitochondrial large ribosomal subunit localization	-0.711	6.740e-04	-0.161	4.015e-01	-0.127	2.604e-01	1.231	3.593e-04	-0.888	-0.286	-0.48	2.044	0	0	0	1	MRPL11	METABOLISM	MITOCHONDRIAL BIOGENESIS	F1	CAGL0J09724g	OFF	0	0	0	UP
CAGL0J09812g	TPS1	Ortholog(s) have alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity, trehalose-phosphatase activity	2.153	9.273e-05	0.916	9.159e-04	0.056	7.353e-01	-0.246	2.743e-01	2.458	1.13	-0.03	-0.538	1	0	0	0	TPS1	REDOX SIGNALING	METABOLISM	F3	CAGL0J09812g	OFF	UP	0	0	0
CAGL0J09944g	AQR1	Plasma membrane drug:H+ antiporter involved in resistance to drugs and acetic acid	-0.523	7.190e-03	-0.039	8.954e-01	1.248	2.176e-04	2.485	3.392e-05	-0.668	-0.124	2.917	4.239	0	0	1	1	AQR1	TRANSPORT / TRAFFICKING	PLASMA MEMBRANE	F4	CAGL0J09944g	OFF	0	0	UP	UP
CAGL0J10010g		Ortholog(s) have tRNA (adenine-N1-)-methyltransferase activity, role in tRNA methylation and nucleus, tRNA (m1A) methyltransferase complex localization	-1.751	5.107e-05	-1.521	1.147e-04	0.03	8.779e-01	-0.402	1.388e-01	-2.103	-2.073	-0.094	-0.811	-1	-1	0	0	GCD10	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0J10010g	OFF	DOWN	DOWN	0	0
CAGL0J10164g	RPL16A	Putative ribosomal protein	-1.98	3.065e-04	-1.494	1.123e-04	-0.388	1.399e-02	-1.281	1.845e-04	-2.37	-2.036	-1.126	-2.35	-1	-1	0	-1	RPL16B	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0J10164g	Type II	DOWN	DOWN	0	DOWN
CAGL0J10362g		Ortholog(s) have 5'-deoxynucleotidase activity, GMP 5'-nucleotidase activity and role in deoxyribonucleoside monophosphate catabolic process	-1.944	1.814e-05	-1.707	1.338e-05	-0.002	9.892e-01	-1.064	5.298e-04	-2.327	-2.317	-0.172	-1.97	-1	-1	0	0	YGL101W	UNCLASSIFIED	_	Others	CAGL0J10362g	Type II	DOWN	DOWN	0	DOWN
CAGL0J10824g		Ortholog(s) have lanosterol synthase activity, role in ergosterol biosynthetic process and lipid droplet localization	0.467	9.389e-03	-0.02	9.333e-01	-0.224	1.221e-01	-1.217	2.456e-04	0.488	-0.1	-0.722	-2.237	0	0	0	-1	ERG7	METABOLISM	FATTY ACID AND LIPIDS	F1	CAGL0J10824g	OFF	0	0	0	DOWN
CAGL0J10846g		Ortholog(s) have cyclin-dependent protein serine/threonine kinase regulator activity	-0.236	5.681e-01	-0.037	8.954e-01	1.179	1.819e-04	0.614	1.581e-02	-0.333	-0.122	2.744	0.965	0	0	1	0	PCL5	REGULATION	OTHERS	F2	CAGL0J10846g	OFF	0	0	UP	0
CAGL0J10978g		Ortholog(s) have GTPase activator activity, Rho GTPase binding, phosphatidylinositol-4,5-bisphosphate binding activity	-0.547	2.698e-03	-0.214	2.725e-01	0.437	1.665e-02	1.416	1.036e-04	-0.695	-0.354	0.912	2.368	0	0	0	1	GIC2	REGULATION	OTHERS	F2	CAGL0J10978g	OFF	0	0	0	UP
CAGL0J11132g		Ortholog(s) have role in pheromone-dependent signal transduction involved in conjugation with cellular fusion and membrane raft, plasma membrane localization	0.466	1.253e-02	-0.901	1.668e-03	0.153	2.817e-01	1.458	4.354e-04	0.488	-1.257	0.21	2.441	0	0	0	1	MDG1	REGULATION	OTHERS	F2	CAGL0J11132g	OFF	0	0	0	UP
CAGL0J11682g		Ortholog(s) have role in aerobic respiration, development of symbiont in host and mitochondrial intermembrane space localization	-2.149	6.954e-06	-1.365	1.297e-04	0.458	1.630e-02	0.528	8.437e-02	-2.567	-1.868	0.963	0.816	-1	0	0	0	MIX17	REDOX SIGNALING	THIOL REDOX	F3	CAGL0J11682g	OFF	DOWN	DOWN	0	0
CAGL0J11792g		Has domain(s) with predicted RNA polymerase I CORE element sequence-specific DNA binding, RNA polymerase I general transcription initiation factor activity and role in transcription initiation from RNA polymerase I promoter	-0.843	2.747e-04	-0.364	7.690e-02	0.908	3.756e-04	0.783	3.658e-03	-1.042	-0.552	2.075	1.261	0	0	1	0		REGULATION	TRANSLATION	F2	CAGL0J11792g	OFF	0	0	UP	0
CAGL0J11858g	RML2	Ortholog(s) have structural constituent of ribosome activity, role in mitochondrial translation and mitochondrial large ribosomal subunit localization	-0.906	3.123e-04	-0.302	1.187e-01	-0.258	8.498e-02	1.536	2.003e-03	-1.115	-0.471	-0.805	2.578	0	0	0	1	RML2	METABOLISM	MITOCHONDRIAL BIOGENESIS	F1	CAGL0J11858g	OFF	0	0	0	UP
CAGL0K00110g	AWP2	Putative adhesin; identified in cell wall extracts by mass spectrometry; belongs to adhesin cluster V; predicted GPI-anchor	1.168	5.157e-05	1.566	3.708e-05	0.549	1.171e-02	1.255	3.329e-04	1.308	1.985	1.188	2.087	0	0	0	1		UNCLASSIFIED	_	Others	CAGL0K00110g	Type II	0	UP	0	UP
CAGL0K00715g	RTA1	Putative protein involved in 7-aminocholesterol resistance; gene is upregulated in azole-resistant strain	-1.486	1.522e-05	-1.275	2.766e-04	0.967	4.958e-05	0.119	6.378e-01	-1.792	-1.749	2.222	0.1	0	0	1	0	RTA1	TRANSPORT / TRAFFICKING	INTRACELLULAR TRANSPORT	F4	CAGL0K00715g	Type I	DOWN	DOWN	UP	0
CAGL0K00847g	CIR1	Protein of unknown function	-0.077	6.645e-01	0.556	6.551e-02	0.271	8.253e-02	1.339	6.645e-03	-0.147	0.657	0.502	2.234	0	0	0	1		REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0K00847g	OFF	0	0	0	UP
CAGL0K00869g		Has domain(s) with predicted ubiquitin binding activity, role in endosome transport via multivesicular body sorting pathway and ESCRT I complex localization	0.973	2.214e-04	0.415	9.140e-02	1.026	1.807e-04	1.847	9.266e-05	1.08	0.473	2.367	3.122	0	0	1	1		REGULATION	OTHERS	F2	CAGL0K00869g	OFF	0	0	UP	UP
CAGL0K01177g		Ortholog(s) have tubulin binding activity, role in tubulin complex assembly and cytoplasm, polysome, prefoldin complex localization	-0.484	6.174e-03	0.153	6.538e-01	-1	1.445e-04	-0.898	2.164e-02	-0.622	0.128	-2.638	-1.68	0	0	-1	0	PAC10	UNCLASSIFIED	_	Others	CAGL0K01177g	OFF	0	0	DOWN	0
CAGL0K01749g		Ortholog(s) have lipid binding, sterol transfer activity and role in ER to Golgi ceramide transport, endocytosis, exocytosis, maintenance of cell polarity, piecemeal microautophagy of the nucleus, sterol transport	0.931	2.521e-04	0.384	1.902e-01	1.232	3.381e-05	1.442	1.266e-03	1.031	0.431	2.875	2.414	0	0	1	1	OSH2	TRANSPORT / TRAFFICKING	INTRACELLULAR TRANSPORT	F4	CAGL0K01749g	OFF	0	0	UP	UP
CAGL0K01771g		Has domain(s) with predicted transferase activity, transferring acyl groups activity	-0.512	1.137e-01	1.972	2.303e-05	-0.959	1.130e-02	-1.226	6.690e-04	-0.655	2.519	-2.537	-2.252	0	1	-1	-1		UNCLASSIFIED	_	Others	CAGL0K01771g	Type I	0	UP	0	DOWN
CAGL0K01859g		Ortholog(s) have histone-glutamine methyltransferase activity, mRNA binding, rRNA methyltransferase activity and role in box C/D snoRNA 3'-end processing, histone glutamine methylation, rRNA methylation, rRNA processing, snoRNA processing	-1.693	1.159e-04	-1.546	5.556e-05	-0.321	2.994e-02	-1.665	4.049e-05	-2.034	-2.106	-0.96	-3.021	-1	-1	0	-1	NOP1	REGULATION	TRANSLATION	F2	CAGL0K01859g	Type II	DOWN	DOWN	0	DOWN
CAGL0K02233g		Ortholog(s) have role in maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA and LSU-rRNA), more	-1.767	5.342e-05	-0.815	2.373e-03	-0.017	9.359e-01	-0.044	8.947e-01	-2.121	-1.145	-0.21	-0.186	-1	0	0	0	NSA2	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0K02233g	OFF	DOWN	0	0	0
CAGL0K02409g		Ortholog(s) have proton-transporting ATP synthase activity, rotational mechanism activity and role in ATP synthesis coupled proton transport, cristae formation, protein complex oligomerization	-1.871	9.896e-05	-1.075	1.197e-03	0.184	4.180e-01	1.574	1.883e-04	-2.243	-1.486	0.287	2.645	-1	0	0	1	ATP20	MEMBRANE / CELL WALL	_	Others	CAGL0K02409g	Type I	DOWN	0	0	UP
CAGL0K02629g		Ortholog(s) have intracellular localization	1.777	1.123e-05	1.658	2.735e-05	1.203	8.973e-05	0.453	1.183e-01	2.019	2.105	2.806	0.684	1	1	1	0		REDOX SIGNALING	UNKNOWN	F3	CAGL0K02629g	Type II	UP	UP	UP	0
CAGL0K02893g		Ortholog(s) have ubiquinol-cytochrome-c reductase activity, role in aerobic respiration, mitochondrial electron transport, ubiquinol to cytochrome c and mitochondrial respiratory chain complex III localization	-1.353	3.357e-04	-1.256	4.658e-04	0.974	6.791e-05	0.439	2.804e-01	-1.637	-1.724	2.238	0.66	0	0	1	0	QCR10	REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0K02893g	Type I	DOWN	DOWN	UP	0
CAGL0K03091g		Ortholog(s) have role in hydrogen peroxide-mediated programmed cell death	-0.683	2.022e-03	-0.192	3.339e-01	-0.562	2.815e-03	-1.29	4.354e-04	-0.854	-0.326	-1.556	-2.366	0	0	0	-1	YMR074C	UNCLASSIFIED	_	Others	CAGL0K03091g	OFF	0	0	DOWN	DOWN
CAGL0K03421g		Ortholog(s) have phosphoglucomutase activity	3.583	4.115e-05	0.833	2.432e-03	0.23	1.499e-01	-1.222	4.050e-04	4.129	1.022	0.402	-2.247	1	0	0	-1	PGM2	REDOX SIGNALING	METABOLISM	F3	CAGL0K03421g	Type I	UP	0	0	DOWN
